event_id,match_id,season_id,team_id,team_name,player_id,player_name,period,minute,second,play_pattern,location_x,location_y,distance_to_goal,angle_to_goal,n_teammates_in_frame,n_opponents_in_frame,keeper_x,keeper_y,under_pressure,first_time,open_goal,aerial_won,body_part_Head,body_part_Left Foot,body_part_Other,body_part_Right Foot,technique_Backheel,technique_Diving Header,technique_Half Volley,technique_Lob,technique_Normal,technique_Overhead Kick,technique_Volley,shot_type_Corner,shot_type_Free Kick,shot_type_Open Play,shot_type_Penalty
35028f1d-c785-47f4-88d5-a82cc91ceb62,3869253,106,781,Brazil,3280,Richarlison de Andrade,1,28,13,From Corner,110.7,43.3,9.868130522039111,-0.3409789534963492,6,9,117.0,41.5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
bc4fd99a-0a91-4d45-b46d-10786f668f0a,3869253,106,781,Brazil,10595,Raphael Dias Belloli,1,30,19,Regular Play,94.7,30.7,26.95514793133215,0.3522575187752669,7,10,117.9,39.7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
95582d85-7eed-4aeb-bbe6-2b1a429b6295,3869253,106,791,South Korea,5620,Hee-Chan Hwang,1,31,37,From Goal Kick,119.3,30.8,9.226592003551474,1.4948556905290016,5,8,119.4,34.4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
d2740e3a-0982-4c1f-81ec-54f12ed1bcd4,3869253,106,781,Brazil,5539,Carlos Henrique Casimiro,1,33,37,From Throw In,93.6,43.2,26.593232221751464,-0.1206236685801028,7,10,118.0,41.4,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
75e1dbd2-f601-4261-992d-106488c7219b,3869253,106,781,Brazil,22600,Lucas Tolentino Coelho de Lima,1,35,45,From Throw In,110.0,44.8,11.092339699089637,-0.4475199751571696,4,7,118.9,40.2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
afbe9884-329f-4721-a822-ccba6d081310,3869253,106,781,Brazil,22600,Lucas Tolentino Coelho de Lima,1,45,14,Regular Play,112.0,49.2,12.191800523302538,-0.8550527371260167,5,9,117.6,43.8,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
08678f16-67ff-4ff5-905e-d9cc75db1d2d,3869253,106,781,Brazil,3280,Richarlison de Andrade,1,48,8,From Counter,110.3,51.6,15.121177202850316,-0.8743645721154781,2,6,114.8,47.1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
b2459e0f-b8bd-4069-a41c-daf9dc5b3f8f,3869253,106,781,Brazil,4320,Neymar da Silva Santos Junior,1,48,9,From Counter,111.4,42.3,8.902246907382422,-0.2613259806225022,2,6,114.2,48.2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
40ede36e-9124-4cb3-9065-f0a66eb450dd,3869253,106,781,Brazil,10595,Raphael Dias Belloli,2,45,23,From Kick Off,104.3,51.7,19.58009193032556,-0.6404367670059468,3,7,116.8,42.5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
34f546bf-8be7-4a35-9e42-bfd908c2f766,3869253,106,791,South Korea,3083,Heung-Min Son,2,46,16,Regular Play,105.3,27.9,19.039432764659775,0.6886858954934112,3,5,113.3,34.6,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
